,,0
43,18,0.8664305191274925
43,19,0.7937580370849189
43,20,0.8553849238510216
43,21,0.7267873983243678
43,22,0.49786548946984455
43,23,0.7586273847652386
43,24,0.5366332350966964
43,25,0.9168057386324391
43,26,0.8663190720399612
43,27,0.8241925825625803
43,28,0.6891290611255197
43,29,0.8953773890691508
43,30,0.8908658013486361
43,31,0.7646481965199672
43,32,0.5696989844202345
43,33,0.7994237080731215
43,34,0.7539120095315834
43,35,0.851008961580042
43,36,0.6018579756205683
43,37,0.7537837532565197
43,38,0.8636063210395016
43,39,0.6913742845063038
43,40,0.9432193171062564
43,41,0.4482748571786547
43,42,0.913095416841444
43,43,0.9999999999999997
43,44,0.7465637518827741
43,45,0.6467817575594701
43,46,0.8049100550580846
43,47,0.572416666043143
43,48,0.6533272887248277
43,49,0.8223144711254244
44,0,0.8405174087909718
44,1,0.712134549628769
44,2,0.5068865555091391
44,3,0.7603991674722299
44,4,0.5665368600216998
44,5,0.7097801772441996
44,6,0.8606715060272425
44,7,0.5728637173979625
44,8,0.6903045951365254
44,9,0.8622989467267039
44,10,0.807912191556076
44,11,0.7165121151224325
44,12,0.7271408433553637
44,13,0.8044063395395288
44,14,0.6917748700325833
44,15,0.6124128761438136
44,16,0.8508378525659608
44,17,0.8068831355007533
44,18,0.7442710838956426
44,19,0.679764857051179
44,20,0.7465167152525262
44,21,0.7502594599961104
44,22,0.5802202849548131
44,23,0.6848321194588806
44,24,0.5034091532958271
44,25,0.8284414748767734
44,26,0.7585229440938911
44,27,0.6759258898534448
44,28,0.6464012860914565
44,29,0.8234700785022779
44,30,0.7765719172804507
44,31,0.8137035447998455
44,32,0.5431122489797546
44,33,0.8656865044818314
44,34,0.8856855144593797
44,35,0.8531024751751289
44,36,0.6650593926940799
44,37,0.48899262381978464
44,38,0.7057316096609707
44,39,0.8382706490090254
44,40,0.7112548263386445
44,41,0.5663840042432706
44,42,0.7332243654092594
44,43,0.7465637518827741
44,44,0.9999999999999996
44,45,0.7044296104568237
44,46,0.8543515357705986
44,47,0.48760850377932685
44,48,0.6308742219996906
44,49,0.7145837782654587
45,0,0.7337680116426435
45,1,0.6148971180992362
45,2,0.40272893265342974
45,3,0.6684390840864667
45,4,0.4925321267800007
45,5,0.574098757072905
45,6,0.6392007782468168
45,7,0.450221804830114
45,8,0.5490201585404748
45,9,0.7320259952785737
45,10,0.6274515829489103
45,11,0.6566518458217226
45,12,0.5933241446658271
45,13,0.6399045542241211
45,14,0.5680789887004694
45,15,0.5080266661406936
45,16,0.7514956131459263
45,17,0.6646246661217812
45,18,0.5787225901167036
45,19,0.5681746182302652
45,20,0.6194713705813248
45,21,0.6013912142512583
45,22,0.5111144892427617
45,23,0.5737846638999211
45,24,0.40579925578207415
45,25,0.6878126699811613
45,26,0.6009201040420088
45,27,0.562055884824364
45,28,0.5487816750664642
45,29,0.6899850637227513
45,30,0.6688295188314903
45,31,0.7031562207073327
45,32,0.4413974709782819
45,33,0.6872461625190631
45,34,0.6784180991876035
45,35,0.6941875327964159
45,36,0.5780077689963511
45,37,0.5056463929668444
45,38,0.6093814764593275
45,39,0.6394574730388497
45,40,0.6255455930669012
45,41,0.4976589863487232
45,42,0.6280928681069031
45,43,0.6467817575594701
45,44,0.7044296104568237
45,45,1.0
45,46,0.7460788264040913
45,47,0.3537743796099584
45,48,0.5152473349300358
45,49,0.5943564567659264
46,0,0.8716417081497327
46,1,0.7267787402053526
46,2,0.518883066150975
46,3,0.7510631216090949
46,4,0.5502697476064948
46,5,0.7539641550601146
46,6,0.8165727237436872
46,7,0.600051813204217
46,8,0.7324093460402583
46,9,0.879904103054272
46,10,0.828373845879805
46,11,0.80747682240221
46,12,0.7828843359003407
46,13,0.7981082824759534
46,14,0.7994795447523665
46,15,0.5763078669131171
46,16,0.8779434861690101
46,17,0.7973661249312787
46,18,0.7585488650518785
46,19,0.7316619054161331
46,20,0.7995573724148829
46,21,0.7346553180634887
46,22,0.5792636475626949
46,23,0.7314194890955075
46,24,0.5155574495846225
46,25,0.8624937067964142
46,26,0.7965582591528719
46,27,0.7320089737195038
46,28,0.6742626187698657
46,29,0.8556231054853956
46,30,0.8227879765034475
46,31,0.8098828661679672
46,32,0.5579385910318719
46,33,0.8671091801052457
46,34,0.9029666317829119
46,35,0.8676446359402884
46,36,0.6750734832340273
46,37,0.5787539264678925
46,38,0.7510828715266726
46,39,0.8262378735083756
46,40,0.7891971757081611
46,41,0.5455711319793726
46,42,0.8018200323809885
46,43,0.8049100550580846
46,44,0.8543515357705986
46,45,0.7460788264040913
46,46,1.0000000000000004
46,47,0.46668526043756825
46,48,0.7036138905370596
46,49,0.7729901780768889
47,0,0.4479049459043963
47,1,0.38631115242405684
47,2,0.390777014897392
47,3,0.3968803539396105
47,4,0.2598292108156768
47,5,0.48484796449261
47,6,0.5347886324657527
47,7,0.8225776766494006
47,8,0.4797116363068893
47,9,0.4922553432255044
47,10,0.5497179144462736
47,11,0.5480367023768259
47,12,0.539737697373512
47,13,0.5161519596022047
47,14,0.25497194189778477
47,15,0.3007315839838602
47,16,0.5105771843656253
47,17,0.6277996432195885
47,18,0.5530901822070584
47,19,0.49502804179451293
47,20,0.542754561521436
47,21,0.46923250567517105
47,22,0.2814742563567568
47,23,0.656311707557037
47,24,0.5091676447343487
47,25,0.6245694584857413
47,26,0.5447894687689816
47,27,0.4826101352758645
47,28,0.5701795830715599
47,29,0.6181819131245128
47,30,0.5982601089129512
47,31,0.5792651646129846
47,32,0.511453747115428
47,33,0.5316457112640536
47,34,0.4565282341041528
47,35,0.5755852832350506
47,36,0.3459160330123011
47,37,0.5134504489025352
47,38,0.45779423039548145
47,39,0.4546015991314497
47,40,0.5425594190542636
47,41,0.25650421126934814
47,42,0.5245819098516168
47,43,0.572416666043143
47,44,0.48760850377932685
47,45,0.3537743796099584
47,46,0.46668526043756825
47,47,1.0000000000000002
47,48,0.40196656411711906
47,49,0.48382906022315086
48,0,0.6363509425493556
48,1,0.5510731154435199
48,2,0.47227195877719236
48,3,0.5547269267541086
48,4,0.39236297998571446
48,5,0.6072218654845368
48,6,0.7021266707446245
48,7,0.5397707467647814
48,8,0.5880851498553769
48,9,0.6312413990676344
48,10,0.6777726564161338
48,11,0.6716257255248056
48,12,0.6953210780529723
48,13,0.6158106990095157
48,14,0.5303525684349932
48,15,0.40459591992915334
48,16,0.7109359143656768
48,17,0.6508989921710577
48,18,0.6078315179785075
48,19,0.6634182974734706
48,20,0.698494091804881
48,21,0.5824172151949647
48,22,0.43288009930063226
48,23,0.6343479473333005
48,24,0.5361855793453216
48,25,0.6911438623733166
48,26,0.7056558748736417
48,27,0.6919196653566715
48,28,0.6394200186871916
48,29,0.6840081783689556
48,30,0.6917302869801083
48,31,0.5777722030901774
48,32,0.5578221335038054
48,33,0.6121410700978582
48,34,0.6617637080405879
48,35,0.6760740300267927
48,36,0.5047497072365096
48,37,0.44906583834337493
48,38,0.6235840301278184
48,39,0.6114219562466959
48,40,0.6127099799902858
48,41,0.37716193151083294
48,42,0.6550025384828783
48,43,0.6533272887248277
48,44,0.6308742219996906
48,45,0.5152473349300358
48,46,0.7036138905370596
48,47,0.40196656411711906
48,48,0.9999999999999992
48,49,0.7122864872460506
49,0,0.657956892713415
49,1,0.691663971151268
49,2,0.38403315852559805
49,3,0.7098524552293455
49,4,0.47172275748184617
49,5,0.7451329763048257
49,6,0.8573787080051835
49,7,0.6950865018171705
49,8,0.7303338949020477
49,9,0.7371678146346505
49,10,0.7392253971542867
49,11,0.8584402631623548
49,12,0.9236096038116817
49,13,0.7740111950651078
49,14,0.6284875551407683
49,15,0.4978542178707711
49,16,0.8493709225325978
49,17,0.7734533109159476
49,18,0.7199315179429803
49,19,0.9027945103897548
49,20,0.9254896578305327
49,21,0.7688887811489142
49,22,0.522813928940443
49,23,0.8463870339773301
49,24,0.5413758676725164
49,25,0.8755088859841678
49,26,0.9002981577290907
49,27,0.9747998802557213
49,28,0.6845653429039399
49,29,0.7868904738809674
49,30,0.9026033710841856
49,31,0.6773557606387098
49,32,0.5761849759984453
49,33,0.7189528751993384
49,34,0.7204673945695202
49,35,0.8300994827070278
49,36,0.6108702994786884
49,37,0.631996020130065
49,38,0.7518890061047384
49,39,0.6537545445167345
49,40,0.7669305909451648
49,41,0.4387035284536758
49,42,0.8572017243609531
49,43,0.8223144711254244
49,44,0.7145837782654587
49,45,0.5943564567659264
49,46,0.7729901780768889
49,47,0.48382906022315086
49,48,0.7122864872460506
49,49,0.9999999999999998
